Date,Month,Hour,dewpt,heatindex,humidity,temp,rain,humidity previous
26,10,15,18,,79,22,0,74
26,10,18,18,,86,20,0,79
26,10,21,18,,89,19,0,86
27,10,0,17,,90,18,0,89
27,10,3,19,,46,20,0,90
27,10,6,18,,33,27,0,46
27,10,9,17,,48,30,0,33
27,10,12,18,,75,27,0,48
27,10,15,19,,85,22,0,75
27,10,18,18,,81,20,0,85
27,10,21,17,,91,19,0,81
28,10,0,17,,89,18,0,91
28,10,3,19,,41,21,0,89
28,10,6,17,,43,29,0,41
28,10,9,20,,45,31,0,43
28,10,12,18,,72,28,0,45
28,10,15,19,,81,23,0,72
28,10,18,18,,85,21,0,81
28,10,21,18,,89,20,0,85
29,10,0,18,,87,19,0,89
29,10,3,19,,48,21,0,87
29,10,6,19,,31,28,0,48
29,10,9,16,,50,31,0,31
29,10,12,19,,74,28,0,50
29,10,15,18,,80,22,0,74
29,10,18,17,,83,20,0,80
29,10,21,17,,89,19,0,83
30,10,0,17,,86,18,0,89
30,10,3,18,,48,19,0,86
30,10,6,18,,39,27,0,48
30,10,9,17,,48,29,0,39
30,10,12,19,,73,28,0,48
30,10,15,17,,80,21,0,73
30,10,18,16,,85,19,0,80
30,10,21,16,,86,18,0,85
31,10,0,16,,90,17,0,86
31,10,3,17,,32,18,0,90
31,10,6,16,,32,29,0,32
31,10,9,16,,49,30,0,32
31,10,12,18,,73,27,0,49
31,10,15,18,,84,22,0,73
31,10,18,18,,92,20,0,84
31,10,21,17,,93,19,0,92
1,11,0,17,,86,18,0,93
1,11,3,18,,38,20,0,86
1,11,6,16,,36,29,0,38
1,11,9,17,,55,30,0,36
1,11,12,20,,81,27,0,55
1,11,15,19,,88,22,0,81
1,11,18,17,,92,19,0,88
1,11,21,17,,90,18,0,92
2,11,0,15,,88,16,0,90
2,11,3,17,,38,19,0,88
2,11,6,17,,24,29,0,38
2,11,9,13,,46,31,0,24
2,11,12,18,,73,27,0,46
2,11,15,17,,80,21,0,73
2,11,18,16,,90,19,0,80
2,11,21,16,,87,18,0,90
3,11,0,15,,84,17,0,87
3,11,3,17,,41,19,0,84
3,11,6,16,,35,27,0,41
3,11,9,16,,45,30,0,35
3,11,12,18,,77,29,0,45
3,11,15,18,,76,21,0,77
3,11,18,17,,86,20,0,76
3,11,21,16,,87,18,0,86
4,11,0,16,,88,18,0,87
4,11,3,17,,52,19,0,88
4,11,6,19,,30,26,0,52
4,11,9,15,,43,29,0,30
4,11,12,16,,77,26,0,43
4,11,15,17,,82,21,0,77
4,11,18,16,,91,19,0,82
5,11,0,16,,66,17,0,91
5,11,3,15,,41,20,0,66
5,11,6,16,,28,27,0,41
5,11,9,15,,42,30,0,28
5,11,12,16,,65,27,0,42
5,11,15,16,,81,21,0,65
5,11,18,16,,86,18,0,81
5,11,21,16,,84,17,0,86
6,11,0,14,,76,16,0,84
6,11,3,15,,37,19,0,76
6,11,6,16,,23,28,0,37
6,11,9,13,,46,31,0,23
6,11,12,18,,74,27,0,46
6,11,15,17,,84,21,0,74
6,11,18,16,,90,19,0,84
6,11,21,16,,90,17,0,90
7,11,0,15,,89,16,0,90
7,11,3,18,,34,19,0,89
7,11,6,16,,28,29,0,34
7,11,9,16,,43,32,0,28
7,11,12,18,,78,28,0,43
7,11,15,18,,85,21,0,78
7,11,18,16,,89,18,0,85
7,11,21,16,,94,17,0,89
8,11,0,16,,93,17,0,94
8,11,3,16,,47,17,0,93
8,11,6,18,,34,28,0,47
8,11,9,17,,53,31,0,34
8,11,12,19,,77,27,0,53
8,11,15,18,,89,21,0,77
8,11,18,18,,89,20,0,89
8,11,21,17,,94,18,0,89
9,11,0,16,,87,17,0,94
9,11,3,17,,43,19,0,87
9,11,6,17,,37,28,0,43
9,11,9,18,,48,30,0,37
9,11,12,19,,75,28,0,48
9,11,15,18,,84,21,0,75
9,11,18,17,,85,19,0,84
9,11,21,16,,94,18,0,85
10,11,0,16,,89,16,0,94
10,11,3,17,,43,19,0,89
10,11,6,18,,35,28,0,43
10,11,9,17,,53,30,0,35
10,11,12,19,,79,27,0,53
10,11,15,18,,84,21,0,79
10,11,18,17,,90,19,0,84
10,11,21,16,,91,17,0,90
11,11,0,15,,92,16,0,91
11,11,3,17,,26,18,0,92
11,11,6,12,,24,28,0,26
11,11,9,13,,43,31,0,24
11,11,12,17,,77,27,0,43
11,11,15,17,,84,20,0,77
11,11,18,16,,86,19,0,84
12,11,0,16,,88,17,0,86
12,11,3,16,,66,18,0,88
12,11,6,18,,39,23,0,66
12,11,9,17,,51,28,0,39
12,11,12,18,,82,26,0,51
12,11,15,18,,93,20,0,82
12,11,18,18,,92,19,0,93
12,11,21,17,,91,18,0,92
13,11,0,16,,86,17,0,91
13,11,3,16,,48,18,0,86
13,11,6,18,,33,27,0,48
13,11,9,16,,53,29,0,33
13,11,12,17,,75,25,0,53
13,11,15,17,,76,20,0,75
13,11,18,16,,87,19,0,76
13,11,21,16,,76,18,0,87
14,11,0,14,,80,17,0,76
14,11,3,15,,39,17,0,80
14,11,6,15,,39,27,0,39
14,11,12,15,,72,26,0,39
14,11,15,16,,83,20,0,72
14,11,18,16,,88,18,0,83
14,11,21,15,,90,17,0,88
15,11,0,14,,86,15,0,90
15,11,3,15,,28,17,0,86
15,11,6,12,,26,27,0,28
15,11,9,13,,31,29,0,26
15,11,12,12,,65,26,0,31
15,11,15,14,,68,19,0,65
15,11,18,13,,74,18,0,68
15,11,21,13,,80,17,0,74
16,11,0,12,,68,15,0,80
16,11,3,13,,35,17,0,68
16,11,6,13,,26,25,0,35
16,11,9,12,,38,28,0,26
16,11,12,14,,67,25,0,38
16,11,15,14,,68,19,0,67
16,11,18,13,,75,18,0,68
16,11,21,13,,83,17,0,75
17,11,0,12,,68,14,0,83
17,11,3,13,,31,18,0,68
17,11,6,12,,25,26,0,31
17,11,9,12,,48,29,0,25
17,11,12,16,,70,25,0,48
17,11,15,15,,85,19,0,70
17,11,18,16,,90,18,0,85
17,11,21,15,,89,16,0,90
18,11,0,14,,87,16,0,89
18,11,3,16,,35,18,0,87
18,11,6,15,,23,28,0,35
18,11,9,12,,36,30,0,23
18,11,12,14,,50,26,0,36
18,11,15,14,,65,23,0,50
18,11,18,14,,74,19,0,65
18,11,21,14,,81,17,0,74
19,11,0,14,,81,16,0,81
19,11,3,15,,34,18,0,81
19,11,9,14,,52,27,0,34
19,11,12,16,,49,24,0,52
19,11,15,13,,59,22,0,49
19,11,18,14,,63,20,0,59
19,11,21,14,,82,20,0,63
20,11,0,14,,65,17,0,82
20,11,3,13,,41,19,0,65
20,11,6,13,,28,24,0,41
20,11,9,12,,34,27,0,28
20,11,12,12,,62,24,0,34
20,11,15,14,,68,19,0,62
20,11,18,13,,69,17,0,68
20,11,21,12,,80,16,0,69
21,11,0,12,,72,14,0,80
21,11,3,12,,40,16,0,72
21,11,6,12,,34,23,0,40
21,11,12,12,,64,26,0,34
21,11,15,13,,82,18,0,64
21,11,18,14,,92,16,0,82
21,11,21,14,,89,15,0,92
22,11,0,13,,53,14,0,89
22,11,3,11,,34,18,0,53
22,11,6,13,,30,26,0,34
22,11,9,13,,45,28,0,30
22,11,12,15,,61,24,0,45
22,11,15,15,,67,21,1,61
22,11,18,15,,74,20,0,67
22,11,21,15,,86,19,0,74
23,11,0,15,,81,17,0,86
23,11,3,15,,46,18,0,81
23,11,6,14,,38,24,0,46
23,11,9,14,,41,26,0,38
23,11,12,13,,77,24,0,41
23,11,18,14,,86,17,0,77
23,11,21,14,,87,16,0,86
24,11,0,13,,82,14,0,87
24,11,3,13,,43,15,0,82
24,11,6,12,,26,22,0,43
24,11,9,8,,35,24,0,26
24,11,12,10,,78,21,0,35
24,11,15,12,,71,15,0,78
24,11,18,10,,77,13,0,71
24,11,21,8,,78,11,0,77
25,11,0,7,,55,9,0,78
25,11,3,7,,28,13,0,55
25,11,6,7,,15,21,0,28
25,11,9,2,,27,24,0,15
25,11,12,6,,67,21,0,27
25,11,15,9,,74,14,0,67
25,11,18,8,,82,12,0,74
25,11,21,8,,91,10,0,82
26,11,0,9,,67,10,0,91
26,11,3,8,,25,12,0,67
26,11,6,5,,19,20,0,25
26,11,9,5,,33,24,0,19
26,11,12,8,,60,21,0,33
26,11,15,8,,68,13,0,60
26,11,18,8,,72,12,0,68
26,11,21,7,,80,10,0,72
27,11,0,6,,54,9,0,80
27,11,3,6,,25,12,0,54
27,11,9,7,,35,23,0,25
27,11,12,9,,67,20,0,35
27,11,15,11,,73,15,0,67
27,11,18,10,,97,13,0,73
28,11,0,9,,91,9,0,97
28,11,3,9,,23,10,0,91
28,11,6,6,,15,23,0,23
28,11,9,3,,33,25,0,15
28,11,12,8,,67,20,0,33
28,11,15,9,,79,13,0,67
28,11,18,9,,80,11,0,79
28,11,21,7,,86,10,0,80
29,11,0,7,,74,8,0,86
29,11,3,7,,25,10,0,74
29,11,6,6,,14,21,0,25
29,11,9,3,,19,25,0,14
29,11,12,4,,60,23,0,19
29,11,15,8,,67,13,0,60
29,11,18,7,,70,11,0,67
29,11,21,7,,78,11,0,70
30,11,0,7,,69,10,0,78
30,11,3,8,,21,12,0,69
30,11,6,6,,13,24,0,21
30,11,9,3,,19,26,0,13
30,11,12,4,,47,23,0,19
30,11,15,7,,60,15,0,47
30,11,18,7,,72,12,0,60
30,11,21,7,,68,11,0,72
1,12,0,7,,50,11,0,68
1,12,3,6,,17,14,0,50
1,12,6,4,,12,24,0,17
1,12,9,2,,22,26,0,12
1,12,12,5,,39,22,0,22
1,12,15,6,,44,16,0,39
1,12,18,6,,51,15,0,44
1,12,21,7,,59,14,0,51
2,12,0,6,,55,12,0,59
2,12,3,7,,18,14,0,55
2,12,6,4,,11,23,0,18
2,12,9,0,,26,24,0,11
2,12,12,6,,59,21,0,26
2,12,15,9,,64,15,0,59
2,12,18,9,,67,14,0,64
2,12,21,9,,69,14,0,67
3,12,0,8,,65,11,0,69
3,12,3,9,,23,13,0,65
3,12,9,8,,39,25,0,23
3,12,12,11,,60,22,0,39
3,12,15,12,,74,17,0,60
3,12,18,12,,80,16,0,74
3,12,21,12,,80,15,0,80
4,12,0,12,,75,15,0,80
4,12,3,13,,35,16,1,75
4,12,6,11,,33,23,0,35
4,12,9,10,,61,22,0,33
4,12,12,14,,73,20,0,61
4,12,15,13,,82,17,0,73
4,12,18,14,,72,16,0,82
5,12,0,13,,66,17,0,72
5,12,3,12,,37,17,0,66
5,12,6,12,,33,23,0,37
5,12,9,12,,50,25,0,33
5,12,12,14,,66,23,0,50
5,12,15,14,,77,18,0,66
5,12,18,13,,82,16,0,77
5,12,21,14,,82,16,0,82
6,12,0,13,,85,15,0,82
6,12,3,14,,48,16,0,85
6,12,6,13,,43,22,0,48
6,12,9,15,,50,26,0,43
6,12,12,15,,75,23,0,50
6,12,15,15,,70,18,0,75
6,12,18,13,,72,17,0,70
6,12,21,14,,81,17,0,72
7,12,0,14,,79,16,0,81
7,12,3,13,,54,16,0,79
7,12,6,13,,38,21,0,54
7,12,9,11,,46,22,0,38
7,12,12,12,,70,21,0,46
7,12,15,13,,71,17,0,70
7,12,18,13,,75,16,0,71
7,12,21,12,,80,16,0,75
8,12,0,10,,67,13,0,80
8,12,3,9,,37,13,0,67
8,12,6,7,,38,19,0,37
8,12,9,9,,45,20,0,38
8,12,12,9,,67,18,0,45
8,12,15,8,,81,12,0,67
8,12,18,8,,89,10,0,81
8,12,21,7,,92,8,0,89
9,12,0,6,,82,7,0,92
9,12,3,6,,37,8,0,82
9,12,6,7,,33,18,0,37
9,12,9,8,,49,20,0,33
9,12,12,10,,75,18,0,49
9,12,15,9,,79,11,0,75
9,12,18,9,,93,11,0,79
9,12,21,9,,94,10,0,93
10,12,0,8,,81,9,0,94
10,12,3,9,,40,11,0,81
10,12,6,10,,34,20,0,40
10,12,9,9,,47,22,0,34
10,12,12,11,,64,20,0,47
10,12,15,12,,75,16,0,64
10,12,18,11,,81,14,0,75
10,12,21,11,,79,14,0,81
11,12,0,9,,90,11,0,79
11,12,3,9,,39,11,0,90
11,12,6,10,,24,21,0,39
11,12,9,6,,34,23,0,24
11,12,12,7,,74,19,0,34
11,12,15,10,,73,13,0,74
11,12,18,9,,73,13,0,73
11,12,21,9,,95,12,0,73
12,12,0,9,,98,10,0,95
12,12,3,9,,67,10,0,98
12,12,6,10,,41,15,0,67
12,12,9,9,,45,19,0,41
12,12,12,8,,67,17,0,45
12,12,15,8,,81,12,0,67
12,12,18,9,,88,11,0,81
12,12,21,9,,91,11,0,88
13,12,0,9,,91,10,0,91
13,12,3,8,,45,9,0,91
13,12,6,8,,34,17,0,45
13,12,9,8,,39,20,0,34
13,12,12,8,,64,19,0,39
13,12,15,8,,82,13,0,64
13,12,18,8,,86,10,0,82
13,12,21,8,,87,10,0,86
14,12,0,8,,85,10,0,87
14,12,3,9,,34,11,0,85
14,12,6,8,,23,20,0,34
14,12,9,7,,28,24,0,23
14,12,12,7,,39,21,0,28
14,12,15,6,,47,17,0,39
14,12,18,6,,58,14,0,47
14,12,21,7,,57,13,0,58
15,12,0,6,,55,12,0,57
15,12,3,6,,23,13,0,55
15,12,6,5,,18,21,0,23
15,12,9,5,,29,24,0,18
15,12,12,8,,64,22,0,29
15,12,15,9,,76,14,0,64
15,12,18,9,,79,12,0,76
15,12,21,9,,82,11,0,79
16,12,0,8,,69,11,0,82
16,12,3,7,,30,11,0,69
16,12,6,8,,18,21,0,30
16,12,9,4,,26,24,0,18
16,12,12,6,,55,21,0,26
16,12,15,8,,73,15,0,55
16,12,18,9,,76,12,0,73
16,12,21,8,,78,11,0,76
17,12,0,8,,75,11,0,78
17,12,3,9,,33,12,0,75
17,12,6,8,,29,20,0,33
17,12,9,9,,29,24,0,29
17,12,12,8,,65,22,0,29
17,12,15,9,,78,13,0,65
17,12,18,8,,82,10,0,78
17,12,21,8,,,10,0,82
18,12,0,7,,72,,0,
18,12,3,7,,31,10,0,72
18,12,6,6,,26,20,0,31
18,12,9,7,,34,23,0,26
18,12,12,8,,82,20,0,34
18,12,18,8,,83,10,0,82
18,12,21,8,,87,9,0,83
19,12,0,6,,90,8,0,87
19,12,3,7,,38,8,0,90
19,12,6,10,,30,21,0,38
19,12,9,10,,44,25,0,30
19,12,12,12,,77,21,0,44
19,12,15,10,,82,14,0,77
19,12,18,10,,87,12,0,82
19,12,21,10,,92,11,0,87
20,12,0,10,,87,11,0,92
20,12,3,10,,43,11,0,87
20,12,6,10,,47,20,0,43
20,12,9,13,,51,22,0,47
20,12,12,13,,73,20,0,51
20,12,15,12,,89,15,0,73
20,12,18,11,,89,12,0,89
20,12,21,10,,94,12,0,89
21,12,0,9,,93,10,0,94
21,12,3,9,,51,10,0,93
21,12,6,13,,46,21,0,51
21,12,9,15,,56,24,0,46
21,12,12,15,,83,22,0,56
21,12,15,12,,92,15,0,83
21,12,18,11,,87,12,0,92
21,12,21,10,,93,11,0,87
22,12,0,9,,87,10,0,93
22,12,3,9,,67,11,0,87
22,12,6,15,,47,19,0,67
22,12,9,13,,51,22,0,47
22,12,12,12,,80,20,0,51
22,12,15,11,,89,13,0,80
22,12,18,10,,92,12,0,89
22,12,21,10,,93,11,0,92
23,12,0,9,,95,10,0,93
23,12,3,9,,58,10,0,95
23,12,6,11,,26,17,0,58
23,12,9,7,,40,22,0,26
23,12,12,9,,69,20,0,40
23,12,15,8,,87,12,0,69
23,12,18,8,,91,10,0,87
23,12,21,7,,90,9,0,91
24,12,0,6,,93,7,0,90
24,12,3,6,,41,7,0,93
24,12,6,9,,25,19,0,41
24,12,9,6,,41,22,0,25
24,12,12,9,,69,19,0,41
24,12,15,8,,79,12,0,69
24,12,18,8,,83,10,0,79
24,12,21,7,,85,9,0,83
25,12,0,6,,87,8,0,85
25,12,3,7,,34,9,0,87
25,12,6,7,,19,19,0,34
25,12,9,4,,29,22,0,19
25,12,12,6,,71,20,0,29
25,12,15,9,,82,13,0,71
25,12,18,8,,86,11,0,82
25,12,21,8,,88,10,0,86
26,12,0,8,,89,9,0,88
26,12,3,9,,47,10,0,89
26,12,6,9,,70,18,0,47
26,12,9,13,,88,17,1,70
26,12,12,14,,93,15,1,88
26,12,15,12,,95,13,0,93
26,12,18,12,,96,13,0,95
26,12,21,12,,92,12,0,96
27,12,0,11,,97,12,0,92
27,12,3,11,,63,11,0,97
27,12,6,12,,46,17,0,63
27,12,9,11,,64,20,0,46
27,12,12,13,,84,18,0,64
27,12,15,13,,85,15,0,84
27,12,18,13,,86,14,0,85
27,12,21,12,,88,14,0,86
28,12,0,9,,88,11,0,88
28,12,3,9,,42,10,0,88
28,12,6,8,,34,17,0,42
28,12,9,8,,40,20,0,34
28,12,12,8,,78,18,0,40
28,12,15,9,,89,12,0,78
28,12,18,8,,92,9,0,89
28,12,21,7,,91,8,0,92
29,12,0,5,,91,6,0,91
29,12,3,5,,30,6,0,91
29,12,6,5,,24,18,0,30
29,12,9,5,,42,21,0,24
29,12,12,8,,73,17,0,42
29,12,15,7,,94,10,0,73
29,12,18,7,,90,8,0,94
29,12,21,7,,95,8,0,90
30,12,0,6,,86,6,0,95
30,12,3,6,,37,7,0,86
30,12,6,8,,31,19,0,37
30,12,9,9,,47,22,0,31
30,12,12,11,,80,19,0,47
30,12,15,10,,92,13,0,80
30,12,18,10,,93,11,0,92
30,12,21,9,,99,10,0,93
31,12,0,8,,92,9,0,99
31,12,3,8,,4,9,0,92
31,12,6,9,,59,62,0,4
31,12,9,14,,54,21,0,59
31,12,12,11,,80,18,0,54
31,12,15,10,,91,13,0,80
31,12,18,11,,97,11,0,91
1,1,0,10,,100,11,0,97
1,1,3,11,,92,11,0,100
1,1,6,11,,85,12,0,92
1,1,9,12,,84,13,0,85
1,1,12,11,,92,14,0,84
1,1,15,11,,92,12,0,92
1,1,18,10,,96,10,0,92
1,1,21,9,,94,9,0,96
2,1,0,9,,97,10,0,94
2,1,3,9,,91,9,0,97
2,1,6,9,,51,10,0,91
2,1,9,9,,59,16,0,51
2,1,12,10,,82,15,0,59
2,1,15,10,,91,12,0,82
2,1,18,9,,94,10,0,91
2,1,21,9,,93,10,0,94
3,1,0,6,,82,7,0,93
3,1,3,5,,30,7,0,82
3,1,6,3,,18,16,0,30
3,1,9,1,,25,19,0,18
3,1,12,2,,58,17,0,25
3,1,15,5,,53,11,0,58
3,1,18,4,,66,11,0,53
3,1,21,4,,62,9,0,66
4,1,0,3,,55,8,0,62
4,1,3,2,,23,8,0,55
4,1,6,1,,12,17,0,23
4,1,9,-3,,21,20,0,12
4,1,12,1,,56,18,0,21
4,1,15,5,,74,11,0,56
4,1,18,6,,93,9,0,74
4,1,21,6,,90,7,0,93
5,1,0,4,,71,5,0,90
5,1,3,4,,23,7,0,71
5,1,6,1,,17,16,0,23
5,1,9,0,,20,19,0,17
5,1,12,0,,58,17,0,20
5,1,15,4,,68,10,0,58
5,1,18,3,,77,7,0,68
5,1,21,3,,68,6,0,77
6,1,0,3,,71,7,0,68
6,1,3,4,,18,7,0,71
6,1,6,-2,,13,16,0,18
6,1,9,-3,,19,18,0,13
6,1,12,-1,,55,17,0,19
6,1,18,3,,65,9,0,55
6,1,21,4,,75,8,0,65
7,1,0,3,,66,6,0,75
7,1,3,2,,21,6,0,66
7,1,6,-1,,9,15,0,21
7,1,9,-7,,22,17,0,9
7,1,12,-2,,57,14,0,22
7,1,15,2,,76,8,0,57
7,1,18,2,,78,5,0,76
7,1,21,1,,78,4,0,78
8,1,0,1,,65,4,0,78
8,1,3,2,,27,6,0,65
8,1,6,0,,29,14,0,27
8,1,9,2,,51,16,0,29
8,1,12,6,,77,13,0,51
8,1,15,6,,80,9,0,77
8,1,18,5,,83,8,0,80
8,1,21,5,,88,7,0,83
9,1,0,3,,98,5,0,88
9,1,3,4,,27,4,0,98
9,1,6,4,,23,18,0,27
9,1,9,4,,42,20,0,23
9,1,12,9,,82,19,0,42
9,1,15,8,,87,11,0,82
9,1,18,8,,96,9,0,87
9,1,21,7,,96,8,0,96
10,1,0,6,,91,7,0,96
10,1,3,6,,33,7,0,91
10,1,6,4,,32,16,0,33
10,1,9,6,,41,19,0,32
10,1,12,7,,64,17,0,41
10,1,15,6,,79,11,0,64
10,1,18,6,,84,8,0,79
10,1,21,5,,81,7,0,84
11,1,0,4,,81,6,0,81
11,1,3,4,,37,6,0,81
11,1,6,4,,24,15,0,37
11,1,9,3,,38,18,0,24
11,1,12,5,,83,16,0,38
11,1,15,7,,88,9,0,83
11,1,18,6,,98,7,0,88
11,1,21,5,,94,6,0,98
12,1,0,5,,88,5,0,94
12,1,3,4,,17,6,0,88
12,1,9,0,,23,19,0,17
12,1,12,2,,66,17,0,23
12,1,15,5,,78,9,0,66
12,1,18,5,,83,7,0,78
12,1,21,5,,87,7,0,83
13,1,0,4,,81,5,0,87
13,1,3,4,,27,7,0,81
13,1,6,2,,18,17,0,27
13,1,9,1,,33,19,0,18
13,1,12,5,,67,16,0,33
13,1,15,5,,67,10,0,67
13,1,18,5,,72,10,0,67
13,1,21,4,,70,8,0,72
14,1,0,4,,68,8,0,70
14,1,3,3,,24,7,0,68
14,1,6,1,,15,16,0,24
14,1,9,-2,,23,19,0,15
14,1,12,2,,63,17,0,23
14,1,15,6,,80,10,0,63
14,1,18,6,,83,9,0,80
14,1,21,6,,85,8,0,83
15,1,0,4,,89,6,0,85
15,1,3,4,,20,6,0,89
15,1,6,1,,10,18,0,20
15,1,9,-4,,24,21,0,10
15,1,12,3,,61,19,0,24
15,1,15,5,,79,11,0,61
15,1,18,5,,83,8,0,79
15,1,21,5,,88,7,0,83
16,1,0,4,,75,6,0,88
16,1,3,4,,27,7,0,75
16,1,6,2,,21,17,0,27
16,1,9,3,,26,21,0,21
16,1,12,4,,71,19,0,26
16,1,15,6,,79,10,0,71
16,1,18,6,,80,8,0,79
16,1,21,5,,82,7,0,80
17,1,0,4,,63,6,0,82
17,1,3,4,,21,9,0,63
17,1,6,1,,18,18,0,21
17,1,9,2,,29,21,0,18
17,1,12,5,,77,19,0,29
17,1,15,9,,68,12,0,77
17,1,18,7,,80,11,0,68
17,1,21,7,,83,10,0,80
18,1,0,6,,75,9,0,83
18,1,3,6,,25,9,0,75
18,1,6,3,,17,19,0,25
18,1,9,2,,26,22,0,17
18,1,12,5,,67,20,0,26
18,1,15,8,,82,12,0,67
18,1,18,8,,84,10,0,82
18,1,21,7,,93,9,0,84
19,1,0,6,,86,7,0,93
19,1,3,7,,32,8,0,86
19,1,6,8,,17,20,0,32
19,1,9,4,,27,24,0,17
19,1,12,7,,67,21,0,27
19,1,15,9,,81,13,0,67
19,1,18,9,,90,11,0,81
19,1,21,9,,91,11,0,90
20,1,0,9,,83,10,0,91
20,1,3,9,,38,11,0,83
20,1,6,7,,31,18,0,38
20,1,9,8,,36,21,0,31
20,1,12,7,,73,19,0,36
20,1,15,9,,79,12,0,73
20,1,18,8,,83,10,0,79
20,1,21,7,,87,9,0,83
21,1,0,7,,67,9,0,87
21,1,3,5,,27,10,0,67
21,1,6,3,,23,17,0,27
21,1,9,4,,27,20,0,23
21,1,12,4,,50,18,0,27
21,1,15,6,,67,13,0,50
21,1,18,5,,70,10,0,67
21,1,21,5,,72,8,0,70
22,1,0,4,,68,8,0,72
22,1,3,4,,29,8,0,68
22,1,6,4,,16,17,0,29
22,1,9,1,,24,21,0,16
22,1,12,3,,61,19,0,24
22,1,15,5,,79,11,0,61
22,1,18,5,,78,8,0,79
22,1,21,5,,79,7,0,78
23,1,0,5,,64,8,0,79
23,1,3,4,,32,9,0,64
23,1,6,5,,19,18,0,32
23,1,9,2,,29,21,0,19
23,1,12,6,,77,19,0,29
23,1,15,8,,95,11,0,77
23,1,18,8,,98,9,0,95
23,1,21,7,,97,7,0,98
24,1,0,6,,90,6,0,97
24,1,3,6,,45,7,0,90
24,1,6,9,,30,18,0,45
24,1,9,8,,33,22,0,30
24,1,12,7,,71,20,0,33
24,1,15,10,,83,13,0,71
24,1,18,10,,85,12,0,83
24,1,21,9,,91,10,0,85
25,1,0,9,,82,10,0,91
25,1,3,8,,38,11,0,82
25,1,6,8,,21,20,0,38
25,1,9,6,,30,24,0,21
25,1,12,8,,41,22,0,30
25,1,15,8,,55,18,0,41
25,1,18,10,,65,16,0,55
25,1,21,10,,72,15,0,65
26,1,0,8,,83,11,0,72
26,1,3,9,,39,11,0,83
26,1,6,11,,35,22,0,39
26,1,9,15,,61,28,0,35
26,1,12,18,,90,25,0,61
26,1,15,15,,93,16,0,90
26,1,18,13,,92,14,0,93
26,1,21,11,,92,12,0,92
27,1,0,10,,97,10,0,92
27,1,3,13,,68,13,0,97
27,1,6,15,,43,20,0,68
27,1,9,16,,48,26,0,43
27,1,12,16,,85,24,0,48
27,1,15,15,,99,17,0,85
27,1,18,14,,97,15,0,99
27,1,21,12,,95,13,0,97
28,1,0,13,,95,13,0,95
28,1,3,13,,67,14,0,95
28,1,6,16,,44,21,0,67
28,1,9,17,,52,27,0,44
28,1,12,17,,90,25,0,52
28,1,15,16,,96,17,0,90
28,1,18,14,,93,15,0,96
28,1,21,13,,98,14,0,93
29,1,0,13,,100,13,0,98
29,1,3,14,,63,14,0,100
29,1,6,17,,42,23,0,63
29,1,9,18,,59,28,0,42
29,1,12,19,,89,25,0,59
29,1,15,19,,90,21,1,89
29,1,18,17,,85,18,0,90
29,1,21,16,,85,18,0,85
30,1,0,15,,99,17,0,85
30,1,3,15,,51,15,0,99
30,1,6,16,,47,24,0,51
30,1,9,17,,52,27,0,47
30,1,12,15,,71,23,0,52
30,1,15,15,,87,19,0,71
30,1,18,14,,92,15,0,87
30,1,21,14,,96,15,0,92
31,1,0,13,,95,14,0,96
31,1,3,12,,41,13,0,95
31,1,6,12,,33,23,0,41
31,1,9,12,,38,25,0,33
31,1,12,12,,81,24,0,38
31,1,15,16,,84,19,0,81
31,1,18,15,,92,16,0,84
31,1,21,15,,94,16,0,92
1,2,0,14,,95,14,0,94
1,2,3,13,,47,14,0,95
1,2,6,13,,31,22,0,47
1,2,9,12,,36,26,0,31
1,2,12,12,,85,24,0,36
1,2,15,14,,91,16,0,85
1,2,18,12,,91,13,0,91
1,2,21,11,,95,12,0,91
2,2,0,9,,97,10,0,95
2,2,3,10,,42,11,0,97
2,2,6,12,,16,23,0,42
2,2,9,5,,26,26,0,16
2,2,12,9,,67,24,0,26
2,2,15,12,,80,16,0,67
2,2,18,11,,86,13,0,80
2,2,21,10,,89,12,0,86
3,2,0,10,,91,11,0,89
3,2,3,11,,44,11,0,91
3,2,6,12,,29,22,0,44
3,2,9,12,,45,26,0,29
3,2,12,13,,72,23,0,45
3,2,15,14,,81,17,0,72
3,2,18,13,,82,16,0,81
3,2,21,12,,90,14,0,82
4,2,0,11,,88,12,0,90
4,2,3,12,,39,14,0,88
4,2,6,11,,21,22,0,39
4,2,9,7,,30,25,0,21
4,2,12,9,,68,24,0,30
4,2,15,12,,77,17,0,68
4,2,18,14,,76,17,0,77
4,2,21,13,,93,16,0,76
5,2,0,12,,86,14,0,93
5,2,3,12,,44,14,0,86
5,2,6,12,,29,22,0,44
5,2,9,10,,29,25,0,29
5,2,12,9,,65,24,0,29
5,2,15,12,,83,17,0,65
5,2,18,12,,85,15,0,83
5,2,21,12,,86,13,0,85
6,2,0,12,,86,13,0,86
6,2,3,13,,33,14,0,86
6,2,6,11,,29,24,0,33
6,2,9,12,,44,26,0,29
6,2,12,14,,61,25,0,44
6,2,15,15,,66,21,0,61
6,2,18,15,,72,20,0,66
6,2,21,14,,87,18,0,72
7,2,0,15,,86,17,0,87
7,2,3,16,,70,17,0,86
7,2,6,15,,52,19,0,70
7,2,9,16,,63,24,0,52
7,2,12,14,,81,19,0,63
7,2,15,14,,84,16,0,81
7,2,18,13,,88,15,0,84
7,2,21,12,,89,14,0,88
